LATITUDE,LONGITUDE,ADDRESS,ZIPCODE,SUBLOCALITY,TYPE,BEDS,BATH,PROPERTYSQFT,PRICE,BROKERTITLE,HOUSE_UNIT_LATLON_KEY,BOROUGH
40.7887084,-73.9700091,609 Columbus Avenue #10J,10024,Upper West Side,condo,1,1.0,2184.21,550000,Corcoran East Side,609|10j|40.7887084|-73.9700091,Manhattan
40.6291962,-74.1518654,290 Lake Avenue,10303,Stapleton,house,3,4.0,2184.21,769000,E House Realty & Mgt. Inc.,290||40.6291962|-74.1518654,Staten Island
40.610206,-73.91065,2519 Mill Avenue,11234,Mill Basin,house,3,2.0,2400.0,675000,Talk Of The Town Realty C,2519||40.610206|-73.91065,Brooklyn
40.5273247,-74.1983282,48 Princewood Avenue,10309,Mid-Island,house,4,2.0,1238.0,879000,Gateway Arms Realty Corp.,48||40.5273247|-74.1983282,Staten Island
40.760703,-73.880887,30-36 88th Street,11369,Jackson Heights,house,3,2.0,2184.21,918888,Keller Williams Realty Landmark Ii,30||40.760703|-73.880887,Queens
40.6674938,-73.9832146,396A 9th Street,11215,South Slope,house,4,2.0,1892.0,2400000,Compass,396a||40.6674938|-73.9832146,Brooklyn
40.765022,-73.7422005,45-12 244th Street,11362,Fresh Meadows,house,6,2.37,3024.0,1730000,Jamie & Connie Real Estate Grp,45||40.765022|-73.7422005,Queens
40.8159966,-73.8881001,755 Coster Street,10474,Clason Point,house,5,2.0,2184.21,425000,Sowae Corp,755||40.8159966|-73.8881001,Bronx
40.7679673,-73.8246067,33-02 Parsons Boulevard,11354,Flushing,house,5,2.37,1450.0,2500000,East Coast Realtors Inc,33||40.7679673|-73.8246067,Queens
40.515251,-74.235145,336 Bethel Avenue,10307,Tottenville,house,4,4.0,2000.0,998000,Re Max Elite,336||40.515251|-74.235145,Staten Island
40.6296431,-74.1005274,222 Hart Boulevard,10301,St. George,house,4,4.0,2688.0,1195000,Coldwell Banker Advantage,222||40.6296431|-74.1005274,Staten Island
40.6164182,-74.0142443,1217 84th Street,11228,Bensonhurst,house,3,2.0,2052.0,1649000,Re Max Real Estate Professionals,1217||40.6164182|-74.0142443,Brooklyn
40.551184,-74.1840649,82 Vineland Avenue,10312,Huguenot,house,4,4.0,2100.0,955000,"Homes R Us Realty Of Ny, Inc.",82||40.551184|-74.1840649,Staten Island
40.677393,-73.800094,11737 141st Street,11436,Jamaica,house,6,3.0,2184.21,949000,Lj Realty Team Inc,11737||40.677393|-73.800094,Queens
40.7668312,-73.7911175,190-16 33rd Avenue,11358,Whitestone,house,3,2.0,1743.0,880000,Keller Williams Rlty Landmark,190||40.7668312|-73.7911175,Queens
40.7164224,-74.0101197,145 Reade Street,10013,Tribeca,house,4,2.37,10582.0,39995000,Compass,145||40.7164224|-74.0101197,Manhattan
40.7600248,-73.9653546,246 E 58th Street,10022,Midtown East,house,8,2.37,2184.21,1250000,Sotheby'S International Realty,246||40.7600248|-73.9653546,Manhattan
40.5788586,-74.11209,61 Prescott Avenue,10306,New Dorp,house,3,2.0,1784.0,899999,"Tom Crimmins Realty, Ltd.",61||40.5788586|-74.11209,Staten Island
40.7127599,-73.83433,"11818 Union Tpke Apt 7l, Kew Gardens",11415,Forest Hills,condo,1,1.0,750.0,198000,J Milo Real Estate,11818||40.7127599|-73.83433,Queens
40.8679701,-73.836565,2808 Wickham Avenue,10469,Riverdale,house,5,3.0,496.0,549000,Howard Hanna,2808||40.8679701|-73.836565,Bronx
40.6090909,-73.9762651,1568 W 2nd Street,11204,Midwood,house,3,4.0,1320.0,1088888,Re Max Elite,1568||40.6090909|-73.9762651,Brooklyn
40.8130775,-73.8063357,3079 Giegerich Place,10465,Throgs Neck,house,4,2.0,2686.0,888000,Carozza Nicholas M,3079||40.8130775|-73.8063357,Bronx
40.7120703,-73.9983258,45 Madison Street #1,10038,Civic Center,condo,3,1.0,230.0,65000,All American Realty Management,45|1|40.7120703|-73.9983258,Manhattan
40.7697773,-73.9014478,21-89 47th Street,11105,Astoria,house,3,2.0,2184.21,1449999,Real Broker Ny Llc,21||40.7697773|-73.9014478,Queens
40.7758194,-73.9785263,45 W 70th Street,10023,Upper West Side,house,5,5.0,2184.21,14900000,Serhant,45||40.7758194|-73.9785263,Manhattan
40.686947,-73.9261885,871 Putnam Avenue,11221,Bushwick,house,5,2.0,2250.0,1695000,Flateau Realty Corp,871||40.686947|-73.9261885,Brooklyn
40.7107701,-73.8406935,152 Whitson Street,11375,Forest Hills,house,5,2.37,4100.0,2499000,Exp Realty,152||40.7107701|-73.8406935,Queens
40.6965326,-73.9839654,59 Duffield Street,11201,Downtown Brooklyn,house,4,4.0,2508.0,1970000,Sotheby'S International Realty,59||40.6965326|-73.9839654,Brooklyn
40.673976,-73.973535,905 Union Street Apartment 1,11215,Park Slope,condo,2,2.0,2184.21,1895000,Compass,905||40.673976|-73.973535,Brooklyn
40.6137764,-74.1600305,46 Kirshon Avenue,10314,Tottenville,house,3,2.37,1248.0,689000,Ditommaso Real Estate,46||40.6137764|-74.1600305,Staten Island
40.5803331,-74.0885167,219 Slater Boulevard,10305,Port Richmond,house,3,2.0,1440.0,649999,Martino Realty Group,219||40.5803331|-74.0885167,Staten Island
40.5993523,-74.0953882,74 Holly Street,10304,Mariner's Harbor,house,3,2.0,864.0,669000,Exp Realty,74||40.5993523|-74.0953882,Staten Island
40.6222734,-73.924094,1485 E 53rd Street,11234,Flatlands,house,3,2.0,825.0,800000,Corcoran Westside Columbus,1485||40.6222734|-73.924094,Brooklyn
40.7252187,-73.9929764,10 Bleecker Street #5B,10012,NoHo,condo,1,2.0,2184.21,2375000,Compass,10|5b|40.7252187|-73.9929764,Manhattan
40.6738566,-73.9506085,726 Nostrand Avenue.,11216,Bed-Stuy,house,6,6.0,6688.0,2400000,Corcoran West Side Gallery,726||40.6738566|-73.9506085,Brooklyn
40.574103,-74.0931668,231 Freeborn Street,10306,New Dorp,house,2,1.0,586.0,390000,Exp Realty Bkny,231||40.574103|-74.0931668,Staten Island
40.737308,-74.0046666,302 W 12th Street Apt 7A,10014,West Village,condo,1,1.0,2184.21,2250000,Compass,302||40.737308|-74.0046666,Manhattan
40.5273093,-74.1753435,308 Poillon Avenue,10312,Huguenot,house,4,2.37,2700.0,1450000,Re Max Edge,308||40.5273093|-74.1753435,Staten Island
40.6898164,-73.9062474,627 Wilson Avenue #3,11207,Bushwick,condo,2,2.0,792.0,725000,Rockaway Properties,627|3|40.6898164|-73.9062474,Brooklyn
40.8968048,-73.9087471,4901 Henry Hudson Parkway W #5F,10471,Eastchester,condo,1,1.0,2184.21,269000,Sotheby'S International Realty,4901|5f|40.8968048|-73.9087471,Bronx
40.7651716,-73.9678719,575 Park Avenue # 1101,10065,Upper East Side,condo,2,2.0,2184.21,695000,Compass,575|1101|40.7651716|-73.9678719,Manhattan
40.8109146,-73.853921,246 Newman Avenue,10473,East Bronx,house,3,2.0,2184.21,1300000,Winzone Realty Inc,246||40.8109146|-73.853921,Bronx
40.5866482,-73.9845156,2475 W 16th Street #19H,11214,Bath Beach,condo,3,2.0,1250.0,459000,Ilite Realty Inc,2475|19h|40.5866482|-73.9845156,Brooklyn
40.621814,-74.1406264,596 College Avenue,10302,Port Richmond,house,3,2.0,1008.0,689999,"Robert Defalco Realty, Inc.",596||40.621814|-74.1406264,Staten Island
40.7381853,-73.8581248,"58-03 Calloway Street, Corona",11368,Corona,house,3,2.0,1405.0,425000,Winzone Realty Inc,58||40.7381853|-73.8581248,Queens
40.764989,-73.9655331,166 E 64th Street,10065,Upper East Side,house,5,4.0,6800.0,10000000,Douglas Elliman,166||40.764989|-73.9655331,Manhattan
40.784623,-73.9826586,67 Riverside Drive #1C,10024,Upper West Side,condo,2,2.0,2184.21,1525000,Byson Real Estate Company,67|1c|40.784623|-73.9826586,Manhattan
40.583514,-73.9738903,2619 Shore Parkway,11223,Brighton Beach,house,9,6.0,3519.0,1499000,Brp Associates Inc,2619||40.583514|-73.9738903,Brooklyn
40.5939378,-74.1843153,62 Simmons Lane,10314,Chelsea,house,3,2.0,1480.0,519000,"Robert Defalco Realty, Inc.",62||40.5939378|-74.1843153,Staten Island
40.7855174,-73.7797613,212- 79 16th Avenue #183,11360,Murray Hill,condo,2,1.0,2184.21,358000,Queens Quality Management,212|183|40.7855174|-73.7797613,Queens
40.7455051,-74.0016003,360 W 22nd Street #9J,10011,Chelsea,condo,3,1.0,2184.21,975000,Compass,360|9j|40.7455051|-74.0016003,Manhattan
40.747472,-73.9796788,123 E 35th Street,10016,Murray Hill,house,12,10.0,11638.0,29200000,Christie'S Int.Real Estate Group,123||40.747472|-73.9796788,Manhattan
40.6351164,-74.0311609,138 71st Street Apt E10,11209,Bay Ridge,condo,2,1.0,975.0,498000,Pride Estates,138||40.6351164|-74.0311609,
40.7839299,-73.77643,1805 215th Street Apt 4N,11360,Bay Terrace (Queens),condo,1,2.0,900.0,385000,Laffey Real Estate,1805||40.7839299|-73.77643,Queens
40.8451067,-73.8601577,851 Van Nest Avenue,10462,Pelham Parkway,house,6,2.0,3144.0,999000,Progress Realty Inc.,851||40.8451067|-73.8601577,Bronx
40.7531191,-73.8818757,34-41 85th Street #3A,11372,Forest Hills,condo,1,1.0,2184.21,399000,Compass,34|3a|40.7531191|-73.8818757,Queens
40.5387352,-74.1423893,77 Harbour Ct,10308,St. George,house,4,4.0,2800.0,599000,Staten Island Premiere Properties,77||40.5387352|-74.1423893,Staten Island
40.521278,-74.2230351,70 Savo Loop,10309,Mid-Island,house,4,2.37,1800.0,829888,Staten Island Premiere Properties,70||40.521278|-74.2230351,Staten Island
40.5953144,-74.1628286,159 Freedom Avenue,10314,Tottenville,house,3,2.0,1548.0,699998,"Dynasty Real Estate, Inc.",159||40.5953144|-74.1628286,Staten Island
40.7186003,-73.8453488,20 Continental Avenue #5F,11375,Forest Hills,condo,5,2.0,2184.21,1088000,Daniel Gale Sotheby'S International Realty,20|5f|40.7186003|-73.8453488,Queens
40.8808173,-73.8350832,3426 Boller Avenue,10475,City Island,house,6,2.0,1280.0,999000,Ww Realty Group Inc,3426||40.8808173|-73.8350832,Bronx
40.7075546,-73.9036964,677 Grandview Avenue,11385,Jackson Heights,house,15,9.0,2184.21,1188888,New York Realty Minimax,677||40.7075546|-73.9036964,Queens
40.7824499,-73.7765099,2345 Bell Boulevard Apt 5F,11360,Murray Hill,condo,1,1.0,700.0,265000,Nexthome Residential,2345||40.7824499|-73.7765099,Queens
40.5894827,-73.9395372,3901 Nostrand Avenue. #4C,11235,Sheepshead Bay,condo,1,1.0,845.0,288000,"Maximillion Realty, Inc.",3901|4c|40.5894827|-73.9395372,Brooklyn
40.7640501,-73.964336,205 E 63rd Street #11E,10065,Upper East Side,condo,3,2.0,1750.0,999995,Compass,205|11e|40.7640501|-73.964336,Manhattan
40.7708195,-73.9595235,200 E 74th Street #6B,10021,Upper East Side,condo,2,2.0,1350.0,1495000,Corcoran East Side,200|6b|40.7708195|-73.9595235,Manhattan
40.7699425,-73.9583558,235 E 73rd Street #4B,10021,Upper East Side,condo,1,1.0,1000.0,925000,Corcoran Park Avenue South,235|4b|40.7699425|-73.9583558,Manhattan
40.7050355,-73.8241699,84-70 129th Street #5U,11415,Jamaica,condo,2,1.0,2184.21,349000,Realty Connect Usa Llc,84|5u|40.7050355|-73.8241699,Queens
40.7573479,-73.9614914,444 E 57th Street #2D,10022,Midtown East,condo,4,4.0,3000.0,2000000,Ai Realty Brokerage Llc,444|2d|40.7573479|-73.9614914,Manhattan
40.5905451,-73.9910402,8895 26th Avenue #5A,11214,Gravesend,condo,3,2.0,1376.0,839000,Century 21 Realty First,8895|5a|40.5905451|-73.9910402,Brooklyn
40.7157399,-73.83672,11139 76th Road Apt E6,11375,Forest Hills,condo,1,1.0,820.0,329000,Platinum Properties Of Long Island,11139||40.7157399|-73.83672,Queens
40.8796143,-73.856153,948 E 217th Street,10469,Riverdale,house,6,3.0,3683.0,899000,Keller Williams Hudson Valley,948||40.8796143|-73.856153,Bronx
40.6610456,-73.9019953,534 Powell Street,11212,Brownsville,house,3,2.0,2184.21,615000,Citadel Circle Realty,534||40.6610456|-73.9019953,Brooklyn
40.7917785,-73.9406204,309 E 108th Street #5F,10029,East Harlem,condo,2,2.0,1257.0,800000,Sotheby'S International Realty,309|5f|40.7917785|-73.9406204,Manhattan
40.6123868,-74.1511288,527 Willow Road E #2,10314,Graniteville,condo,2,2.0,1248.0,430000,Coldwell Banker Advantage,527|2|40.6123868|-74.1511288,Staten Island
40.6166867,-74.1576647,625 Goethals Road N,10314,Tottenville,house,3,2.0,1288.0,499000,Jessica Viola,625||40.6166867|-74.1576647,Staten Island
40.7047878,-73.8344551,83-80 118th Street #3A,11415,Jamaica,condo,3,2.0,1400.0,439500,Keller Williams Realty Liberty,83|3a|40.7047878|-73.8344551,Queens
40.7123992,-73.8339305,"118-18 Union Tpke #17G, Kew Gardens",11415,Jamaica,condo,1,1.0,2184.21,299000,Prime Properties Long Island,118|17g|40.7123992|-73.8339305,Queens
40.6050685,-74.0969483,60 Lyman Place,10304,Mariner's Harbor,house,8,2.37,6493.0,2580000,"Robert Defalco Realty, Inc.",60||40.6050685|-74.0969483,Staten Island
40.840459,-73.8542045,1700 Metropolitan Avenue,10462,Pelham Parkway,house,1,1.0,613.0,200000,Re Max Distinguished Homes & Properties,1700||40.840459|-73.8542045,Bronx
40.8189893,-73.953108,504 W 135th Street #1B,10031,Harlem,condo,3,1.0,2184.21,425000,Oxford Property Group,504|1b|40.8189893|-73.953108,Manhattan
40.8366623,-73.9239586,1185 Anderson Avenue #2E,10452,Mott Haven,condo,1,1.0,850.0,69000,Besmatch Real Estate,1185|2e|40.8366623|-73.9239586,Bronx
40.8018548,-73.9672877,272 W 107th Street #8D,10025,Upper West Side,condo,3,2.0,1546.0,1995000,Corcoran West Side Gallery,272|8d|40.8018548|-73.9672877,Manhattan
40.8028416,-73.9670229,255 W 108th Street #1B,10025,Upper West Side,condo,1,1.0,620.0,230000,Compass,255|1b|40.8028416|-73.9670229,Manhattan
40.7130136,-73.8230375,82-35 134th Street #2D,11435,Briarwood,condo,1,1.0,590.0,220000,Crifasi Real Estate Inc,82|2d|40.7130136|-73.8230375,Queens
40.756144,-73.8213672,42-40 Bowne Street #6F,11355,Flushing,condo,3,1.0,2184.21,198000,E Realty International Corp,42|6f|40.756144|-73.8213672,Queens
40.7382884,-73.9851838,48 Gramercy Park N #1B,10010,Flatiron District,condo,1,2.0,2184.21,1495000,Brown Harris Stevens,48|1b|40.7382884|-73.9851838,Manhattan
40.7779975,-73.9445342,520 E 90th Street #1B,10128,Upper East Side,condo,1,1.0,615.0,475000,Corcoran West Side,520|1b|40.7779975|-73.9445342,Manhattan
40.6779049,-73.733881,"234-4 131st Avenue #2, Rosedale",11422,Laurelton,condo,2,1.0,2184.21,199900,Rad Marketing Corp,234|2|40.6779049|-73.733881,Queens
40.5882505,-74.1087291,91 Flagg Ct,10304,Mariner's Harbor,house,2,2.0,1444.0,1150000,Joanne Costa Realty,91||40.5882505|-74.1087291,Staten Island
40.6683947,-73.9762195,530 4th Street,11215,Park Slope,house,3,2.0,2184.21,1575000,Corcoran Park Slope,530||40.6683947|-73.9762195,Brooklyn
40.7562792,-73.8758052,33-05 92nd Street #1B,11372,Jackson Heights,condo,1,1.0,2184.21,229000,Keller Williams Realty Landmark Ii,33|1b|40.7562792|-73.8758052,Queens
40.6914843,-73.9676428,122 Willoughby Avenue,11205,Williamsburg,house,8,4.0,2184.21,2700000,Corcoran Soho,122||40.6914843|-73.9676428,Brooklyn
40.8236857,-73.8611313,1860 Story Avenue # 36-b,10473,Soundview Bruckner,condo,2,2.0,936.0,320000,C J Robin'S Real Estate,1860|36-b|40.8236857|-73.8611313,Bronx
40.6196386,-73.9707307,1275 E 5th Street #6A,11230,Midwood,condo,2,1.0,700.0,295000,Re Max Edge,1275|6a|40.6196386|-73.9707307,Brooklyn
40.6498755,-73.9375091,4211 Snyder Avenue,11203,Flatbush,house,3,2.0,2184.21,550000,Spire Group Inc.,4211||40.6498755|-73.9375091,Brooklyn
40.8362269,-73.8612346,1439 Metropolitan Avenue #6A,10462,Pelham Parkway,condo,2,1.0,1000.0,285000,Serhant,1439|6a|40.8362269|-73.8612346,Bronx
40.743059,-73.880983,8330 Vietor Avenue Apartment 414,11373,Elmhurst,condo,1,1.0,800.0,328000,Voro Llc,8330||40.743059|-73.880983,Queens
40.774158,-73.7957477,25-02 169th Street,11358,Flushing,house,4,3.0,2184.21,1388000,Skylux Realty,25||40.774158|-73.7957477,Queens
40.6949321,-73.9928542,120 Pierrepont Street,11201,Brooklyn Heights,house,10,10.0,2184.21,3000000,Exp Realty,120||40.6949321|-73.9928542,Brooklyn
40.7032697,-73.9088462,"662 Seneca Avenue, Ridgewood",11385,Jackson Heights,house,7,6.0,2184.21,2198888,New York Realty Minimax,662||40.7032697|-73.9088462,Queens
40.8244358,-73.8633737,936 Taylor Avenue,10473,East Bronx,house,6,2.0,2310.0,650000,Howard Hanna,936||40.8244358|-73.8633737,Bronx
40.7598542,-73.9874427,247 W 46th Street Apt 1506,10036,Midtown West / Hell's Kitchen,condo,1,2.0,890.0,1100000,Corcoran Park Avenue South,247||40.7598542|-73.9874427,Manhattan
40.6820924,-73.9393924,282 Macon Street,11216,Bed-Stuy,house,5,4.0,4050.0,2649000,Gosen Properties Inc,282||40.6820924|-73.9393924,Brooklyn
40.6662599,-73.9870141,299 13th Street #3D,11215,Park Slope,condo,2,1.0,800.0,849000,Corcoran Park Slope,299|3d|40.6662599|-73.9870141,Brooklyn
40.778004,-73.962547,995 5th Avenue #11B,10028,Upper East Side,condo,2,2.0,2184.21,6500000,Sotheby'S International Realty,995|11b|40.778004|-73.962547,Manhattan
40.777244,-73.9868738,165 West End Avenue #16C,10023,Upper West Side,condo,3,1.0,550.0,560000,Houlihan Lawrence,165|16c|40.777244|-73.9868738,Manhattan
40.6339124,-74.0058434,946 59th Street #4B,11219,Sunset Park,condo,2,1.0,900.0,418888,Re Max Elite,946|4b|40.6339124|-74.0058434,
40.6083914,-74.0100209,99 Bay 11th Street,11228,Bath Beach,house,3,3.0,3978.0,2600000,Re Max Real Estate Professionals,99||40.6083914|-74.0100209,Brooklyn
40.8728082,-73.8469489,3214 Seymour Avenue,10469,Riverdale,house,8,2.0,2160.0,899000,Velez Realty Corp,3214||40.8728082|-73.8469489,Bronx
40.6597134,-73.9195979,309 E 96th Street,11212,Brownsville,house,8,3.0,2860.0,979000,Century 21 Dawn'S Gold Realty,309||40.6597134|-73.9195979,Brooklyn
40.7282899,-73.8472,6738 108th Street Apt D5,11375,Forest Hills,condo,1,1.0,2184.21,199000,Sbny Re,6738||40.7282899|-73.8472,Queens
40.751918,-73.9698335,310 E 46th Street #6D,10017,Midtown East,condo,3,1.0,2184.21,815000,Sotheby'S International Realty,310|6d|40.751918|-73.9698335,Manhattan
40.7712538,-73.950858,460 E 79th Street #9F,10075,Upper East Side,condo,1,1.0,800.0,1025000,Signature Premier Properties,460|9f|40.7712538|-73.950858,Manhattan
40.7645034,-73.9648503,188 E 64th Street Apt 802,10065,Upper East Side,condo,1,2.0,920.0,1375000,Compass,188||40.7645034|-73.9648503,Manhattan
40.8539526,-73.9345678,105 Bennett Avenue #21A,10033,Washington Heights,condo,3,2.0,1437.0,875000,Keller Williams Nyc,105|21a|40.8539526|-73.9345678,Manhattan
40.5902653,-73.9455056,2535 E 24th Street,11235,Sheepshead Bay,house,6,3.0,3000.0,1350000,"Maximillion Realty, Inc.",2535||40.5902653|-73.9455056,Brooklyn
40.6360957,-73.9018295,1408 Remsen Avenue,11236,Canarsie,house,7,3.0,2184.21,989000,Corcoran Williamsburg Bedford,1408||40.6360957|-73.9018295,Brooklyn
40.6402659,-74.110402,156 Davis Avenue,10310,South Beach,house,4,4.0,2945.0,815156,Scott Dobrin Realty,156||40.6402659|-74.110402,Staten Island
40.5813374,-73.9589282,11 Brighton 10th Path,11235,Brighton Beach,house,3,5.0,2560.0,1949000,Momentum Real Estate Llc,11||40.5813374|-73.9589282,Brooklyn
40.5967151,-73.7696424,"418 Beach 37th Street, Far Rockaway",11691,Rockaway,house,5,2.0,1893.0,669000,Redfin Real Estate,418||40.5967151|-73.7696424,
40.6468871,-73.8907758,10716 Avenue J,11236,Canarsie,house,4,2.0,2184.21,900500,Fillmore Real Estate,10716||40.6468871|-73.8907758,Brooklyn
40.7701914,-73.9590118,215 E 73rd Street #4A,10021,Upper East Side,condo,3,3.0,2184.21,1465000,Clas,215|4a|40.7701914|-73.9590118,Manhattan
40.7604194,-73.9968086,529 W 42nd Street #2G,10036,Midtown West / Hell's Kitchen,condo,3,1.0,1100.0,899000,Sotheby'S International Realty,529|2g|40.7604194|-73.9968086,Manhattan
40.7078844,-74.0140879,88 Greenwich Street Apt 2307,10006,Financial District,condo,1,1.0,726.0,1100000,Compass,88||40.7078844|-74.0140879,Manhattan
40.6662035,-73.8525027,151-42 82nd Street,11414,Jamaica,house,6,5.0,2184.21,1199000,"Century 21 Amiable Realty Group Ii, Inc.",151||40.6662035|-73.8525027,Queens
40.7989043,-73.9604812,12 W 107th Street #2B,10025,Upper West Side,condo,2,1.0,2184.21,325000,Corcoran Chelsea/Flatiron,12|2b|40.7989043|-73.9604812,Manhattan
40.638069,-74.1627747,3100 Richmond Terrace,10303,Stapleton,house,4,3.0,1176.0,599000,Coldwell Banker American Homes,3100||40.638069|-74.1627747,Staten Island
40.700194,-73.8907488,74-06 64th Lane,11385,Jackson Heights,house,4,3.0,2184.21,1230000,New York Realty Minimax,74||40.700194|-73.8907488,Queens
40.7573949,-73.9606545,2 Sutton Place S,10022,Midtown East,house,3,3.0,2184.21,3950000,Brown Harris Stevens,2||40.7573949|-73.9606545,Manhattan
40.5184841,-74.2244185,6659 Amboy Road,10309,Mid-Island,house,7,6.0,10000.0,2147483647,Anne Lopa Real Estate,6659||40.5184841|-74.2244185,Staten Island
40.6828535,-73.8769965,188 Richmond Street,11208,East New York,house,10,5.0,3383.0,1350000,Keller Williams Realty Landmark Ii,188||40.6828535|-73.8769965,Brooklyn
40.6336127,-73.9276041,1124 E 51st Street,11234,Flatlands,house,5,3.0,1800.0,799000,Onespace Realty Group Llc,1124||40.6336127|-73.9276041,Brooklyn
40.5813757,-74.1131912,1233 Todt Hill Road,10304,New Dorp,house,5,3.0,5600.0,1599000,Keller Williams Realty Greater Nassau,1233||40.5813757|-74.1131912,Staten Island
40.5065922,-74.2393503,346 George Street,10307,Tottenville,house,4,4.0,2755.0,1299900,"Robert Defalco Realty, Inc.",346||40.5065922|-74.2393503,Staten Island
40.6939582,-73.9943695,100 Remsen Street #3F,11201,Brooklyn Heights,condo,1,1.0,2184.21,370000,Corcoran Brooklyn Heights,100|3f|40.6939582|-73.9943695,Brooklyn
40.8434062,-73.9407947,635 W 170th Street #2C,10032,Washington Heights,condo,3,1.0,2184.21,3225,Living Ny,635|2c|40.8434062|-73.9407947,Manhattan
40.7464683,-73.9872992,11 W 30th Street #11F,10001,Chelsea,condo,3,2.0,2184.21,3649000,Douglas Elliman,11|11f|40.7464683|-73.9872992,Manhattan
40.5768936,-74.0048793,3743 Neptune Avenue,11224,Coney Island,house,5,3.0,2324.0,860000,"Empire City Properties, Llc",3743||40.5768936|-74.0048793,Brooklyn
40.611142,-74.0905357,80 Longview Road,10304,Mariner's Harbor,house,3,4.0,2205.0,765000,Re/Max Edge,80||40.611142|-74.0905357,Staten Island
40.6491203,-73.9440658,3500 Snyder Avenue #5N,11203,Flatbush,condo,1,1.0,750.0,259000,Douglas Elliman,3500|5n|40.6491203|-73.9440658,Brooklyn
40.6471477,-73.9489423,1601 Nostrand Avenue.,11226,Flatbush,house,8,3.0,3135.0,1500000,The Turner Realty Group Inc,1601||40.6471477|-73.9489423,Brooklyn
40.856444,-73.9377616,340 Cabrini Boulevard Apt 501,10040,Inwood,condo,2,2.0,1005.0,850000,Brown Harris Stevens,340||40.856444|-73.9377616,Manhattan
40.8434062,-73.9407947,635 W 170th Street #4F,10032,Washington Heights,condo,2,1.0,2184.21,2494,Living Ny,635|4f|40.8434062|-73.9407947,Manhattan
40.6372545,-73.9002674,1368 E 92nd Street #300,11236,Canarsie,condo,1,1.0,2184.21,99000,5 Boro Realty Corp,1368|300|40.6372545|-73.9002674,Brooklyn
